,iterations,encoding_dim,quantization_level,sim_metric,accuracy_score,precision_score,recall_score,f1_score,train_time,retrain_time,singlepass_test_time,retrain_test_time,train_encode_time,test_encode_time
162,1,10000,8,cos,0.8469387755102041,0.8524590163934426,0.7123287671232876,0.7761194029850746,0,0,0.0016946792602539062,0.0017077922821044922,1.6385164260864258,0.16600251197814941
163,10,10000,8,cos,0.8469387755102041,0.7654320987654321,0.8493150684931506,0.8051948051948052,0,0,0.0016431808471679688,0.0017826557159423828,1.613070011138916,0.16556525230407715
164,100,10000,8,cos,0.8112244897959183,0.7727272727272727,0.6986301369863014,0.7338129496402879,0,0,0.0016679763793945312,0.004387378692626953,1.6067824363708496,0.16358089447021484
165,1,10000,8,,0.8520408163265306,0.8666666666666667,0.7123287671232876,0.7819548872180451,0,0,0.0012650489807128906,0.0014443397521972656,1.6382513046264648,0.14181089401245117
166,10,10000,8,,0.8469387755102041,0.7654320987654321,0.8493150684931506,0.8051948051948052,0,0,0.001280069351196289,0.0014750957489013672,1.6430857181549072,0.17815923690795898
167,100,10000,8,,0.8112244897959183,0.7368421052631579,0.7671232876712328,0.7516778523489932,0,0,0.0013737678527832031,0.002694368362426758,1.6486198902130127,0.17877674102783203
168,1,10000,16,cos,0.8571428571428571,0.8571428571428571,0.7397260273972602,0.7941176470588235,0,0,0.0016019344329833984,0.0015690326690673828,1.5817809104919434,0.09418034553527832
169,10,10000,16,cos,0.8469387755102041,0.7945205479452054,0.7945205479452054,0.7945205479452053,0,0,0.0016443729400634766,0.0016350746154785156,1.6429312229156494,0.10313630104064941
170,100,10000,16,cos,0.8112244897959183,0.725,0.7945205479452054,0.7581699346405228,0,0,0.0015537738800048828,0.0060350894927978516,1.6215081214904785,0.09841275215148926
171,1,10000,16,,0.8673469387755102,0.873015873015873,0.7534246575342466,0.8088235294117647,0,0,0.0017786026000976562,0.0013828277587890625,1.6608929634094238,0.18087124824523926
172,10,10000,16,,0.8469387755102041,0.7866666666666666,0.8082191780821918,0.7972972972972971,0,0,0.0014691352844238281,0.0013740062713623047,1.611471176147461,0.16777443885803223
173,100,10000,16,,0.826530612244898,0.7241379310344828,0.863013698630137,0.7875,0,0,0.001756429672241211,0.0042874813079833984,1.6753976345062256,0.18030881881713867
174,1,10000,32,cos,0.8418367346938775,0.8181818181818182,0.7397260273972602,0.776978417266187,0,0,0.0018188953399658203,0.001682281494140625,1.666940689086914,0.09840607643127441
175,10,10000,32,cos,0.8163265306122449,0.7466666666666667,0.7671232876712328,0.7567567567567568,0,0,0.0016427040100097656,0.0017910003662109375,1.6396293640136719,0.10378527641296387
176,100,10000,32,cos,0.8010204081632653,0.7236842105263158,0.7534246575342466,0.738255033557047,0,0,0.0016491413116455078,0.003509998321533203,1.6354713439941406,0.10038495063781738
177,1,10000,32,,0.8418367346938775,0.8620689655172413,0.684931506849315,0.7633587786259542,0,0,0.0014810562133789062,0.0014765262603759766,1.680333137512207,0.1045541763305664
178,10,10000,32,,0.8010204081632653,0.7236842105263158,0.7534246575342466,0.738255033557047,0,0,0.0013523101806640625,0.001489877700805664,1.626516342163086,0.16637516021728516
179,100,10000,32,,0.8163265306122449,0.7466666666666667,0.7671232876712328,0.7567567567567568,0,0,0.0017056465148925781,0.003388643264770508,1.643925428390503,0.10317873954772949
