,iterations,encoding_dim,quantization_level,sim_metric,accuracy_score,precision_score,recall_score,f1_score,train_time,retrain_time,singlepass_test_time,retrain_test_time,train_encode_time,test_encode_time
160,10,10000,4,,0.5640138408304498,0.40404040404040403,0.9090909090909091,0.5594405594405594,0,0,0.0011446475982666016,0.0010385513305664062,1.7415187358856201,0.4069976806640625
161,100,10000,4,,0.6332179930795848,0.4423076923076923,0.7840909090909091,0.5655737704918032,0,0,0.0011990070343017578,0.0013883113861083984,1.7525348663330078,0.40665221214294434
162,1,10000,8,cos,0.42560553633217996,0.34523809523809523,0.9886363636363636,0.5117647058823529,0,0,0.0015645027160644531,0.0014338493347167969,1.7940435409545898,0.40767455101013184
163,10,10000,8,cos,0.5467128027681661,0.3961352657004831,0.9318181818181818,0.5559322033898305,0,0,0.0015468597412109375,0.001361846923828125,1.8075320720672607,0.4267082214355469
164,100,10000,8,cos,0.643598615916955,0.4482758620689655,0.7386363636363636,0.5579399141630902,0,0,0.0015411376953125,0.0015468597412109375,1.742809772491455,0.4084756374359131
165,1,10000,8,,0.7508650519031141,0.5727272727272728,0.7159090909090909,0.6363636363636365,0,0,0.0012099742889404297,0.0010073184967041016,1.803917407989502,0.4218759536743164
166,10,10000,8,,0.7889273356401384,0.6551724137931034,0.6477272727272727,0.6514285714285714,0,0,0.001108407974243164,0.0010242462158203125,1.7285566329956055,0.4064760208129883
167,100,10000,8,,0.5709342560553633,0.40625,0.8863636363636364,0.5571428571428573,0,0,0.001184701919555664,0.0012493133544921875,1.736731767654419,0.4067044258117676
168,1,10000,16,cos,0.7647058823529411,0.9166666666666666,0.25,0.3928571428571429,0,0,0.0018596649169921875,0.0013353824615478516,1.7757303714752197,0.4078822135925293
169,10,10000,16,cos,0.7923875432525952,0.6707317073170732,0.625,0.6470588235294118,0,0,0.0015997886657714844,0.001409769058227539,1.7406187057495117,0.40912342071533203
170,100,10000,16,cos,0.6643598615916955,0.46808510638297873,0.75,0.5764192139737991,0,0,0.0015342235565185547,0.001379251480102539,1.7407476902008057,0.4070858955383301
171,1,10000,16,,0.7093425605536332,0.5151515151515151,0.7727272727272727,0.6181818181818182,0,0,0.0012063980102539062,0.0009925365447998047,1.7202708721160889,0.4032149314880371
172,10,10000,16,,0.740484429065744,1.0,0.14772727272727273,0.25742574257425743,0,0,0.001110076904296875,0.0009496212005615234,1.7179315090179443,0.40224313735961914
173,100,10000,16,,0.6782006920415224,0.48175182481751827,0.75,0.5866666666666667,0,0,0.0010683536529541016,0.0012161731719970703,1.7187530994415283,0.40394020080566406
174,1,10000,32,cos,0.7508650519031141,1.0,0.18181818181818182,0.3076923076923077,0,0,0.001466989517211914,0.0013072490692138672,1.8034441471099854,0.41613245010375977
175,10,10000,32,cos,0.7612456747404844,0.9523809523809523,0.22727272727272727,0.36697247706422015,0,0,0.0014946460723876953,0.001373291015625,1.7352595329284668,0.4051382541656494
176,100,10000,32,cos,0.6643598615916955,0.46616541353383456,0.7045454545454546,0.5610859728506788,0,0,0.0014462471008300781,0.001482248306274414,1.7292439937591553,0.40445923805236816
177,1,10000,32,,0.7474048442906575,1.0,0.17045454545454544,0.2912621359223301,0,0,0.0011343955993652344,0.001016855239868164,1.7698791027069092,0.4115159511566162
178,10,10000,32,,0.7335640138408305,0.5486725663716814,0.7045454545454546,0.6169154228855721,0,0,0.0011806488037109375,0.0011425018310546875,1.7648141384124756,0.41292738914489746
179,100,10000,32,,0.6782006920415224,0.48091603053435117,0.7159090909090909,0.5753424657534247,0,0,0.0013165473937988281,0.0015819072723388672,1.8764472007751465,0.45000123977661133
